"","dec","condtn","order","race","age","int_corr","career_c.x","income","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","wave","age_o","race_o","income_o","goal","date","go_out","career_c.y","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"1257",0,2,5,6,32,0.03,6,35409,20,20,20,15,15,10,19,32,6,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"1258",0,2,2,2,30,0.32,2,46138,20,20,25,25,5,5,2,30,2,30038,2,6,2,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
"1259",1,2,7,3,27,0.18,7,46138,25,25,25,15,10,0,14,27,3,25401,2,7,4,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"1260",1,2,5,4,29,-0.19,7,46138,15,20,20,20,5,20,19,29,4,41191,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
"1261",0,1,6,2,30,0.41,2,38548,35,15,25,10,5,10,1,30,2,48652,2,6,1,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7
"1262",0,2,21,2,22,-0.5,2,46138,10,15,25,15,15,20,11,22,2,36594,1,7,3,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
"1263",0,2,9,2,31,0.3,7,46138,35,0,25,20,0,20,15,31,2,41191,2,7,4,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9
"1264",1,2,6,6,30,0.32,2,22173,30,0,30,30,10,0,19,30,6,22161,1,6,5,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9
"1265",0,2,7,2,29,0.41,7,46138,30,20,20,20,10,0,21,29,2,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2
"1266",0,1,5,2,21,-0.15,5,46138,40,15,10,20,10,5,5,21,2,43636,5,7,1,2,2,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
"1267",0,2,7,2,25,0.06,9,46138,50,5,5,5,5,30,17,25,2,41191,2,7,3,7,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3
"1268",1,1,8,6,27,0.16,7,49841,25,15,20,20,15,5,10,27,6,41191,3,7,3,2,6,5,5,8,10,10,9,4,9,10,1,9,10,10,10,1,8
"1269",1,2,19,3,24,0.5,2,46138,30,10,20,20,10,10,11,24,3,41191,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
"1270",0,2,13,4,25,0.21,10,66827,30,10,15,20,15,10,14,25,4,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"1271",1,2,18,2,27,0.31,6,46138,25,20,25,20,10,0,11,27,2,36594,1,7,3,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
"1272",1,1,3,2,28,0.18,7,46138,20,20,20,10,10,20,10,28,2,28524,1,2,1,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6
"1273",0,2,21,2,30,0.18,7,46138,35,10,20,25,5,5,21,30,2,41191,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2
"1274",1,2,18,4,25,0.8,6,46138,15,10,30,10,5,30,4,25,4,41191,2,7,1,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3
"1275",0,1,5,4,19,0.48,10,17378,25,10,20,20,10,15,5,19,4,41191,1,3,1,1,8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
"1276",1,2,18,2,30,0.08,1,46138,20.51,14.53,24.79,17.09,5.98,17.09,14,30,2,35963,1,4,2,7,2,3,10,8,7,8,7,1,6,7,4,8,8,8,9,6,7
"1277",0,2,4,2,23,0.35,2,46138,20,15,20,20,10,15,15,23,2,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"1278",0,2,15,2,28,0.43,7,46138,20,20,20,20,0,20,21,28,2,41191,2,4,2,16,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7
"1279",0,2,9,2,27,0.75,6,46138,25,20,25,20,10,0,11,27,2,41191,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
"1280",0,2,5,3,29,0.3,7,46138,30,10,25,20,8,7,19,29,3,82734,1,6,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9
"1281",1,2,6,4,29,-0.22,7,46138,25,20,15,25,10,5,15,29,4,41191,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2
"1282",1,1,4,4,36,-0.19,10,87789,18,10,18,18,18,18,20,36,4,41191,1,7,1,2,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7
"1283",1,2,13,2,39,0.26,2,51725,40,20,15,20,0,5,4,39,2,41191,2,7,7,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1
"1284",0,2,21,4,26,-0.45,5,46272,25,20,20,20,5,10,21,26,4,41191,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8
"1285",0,2,3,3,28,-0.11,7,46138,23,18,21,18,10,10,11,28,3,62997,2,6,4,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
"1286",1,2,3,2,29,0.4,7,46138,45,10,10,30,0,5,15,29,2,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"1287",1,1,3,2,28,0.38,5,46138,17,17,17,17,16,16,13,28,2,41191,2,3,1,2,8,3,10,10,10,10,10,1,5,10,7,10,10,10,10,5,10
"1288",0,2,6,2,30,0.34,7,46138,30,3,30,30,3,4,21,30,2,41191,2,4,1,5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4
"1289",0,2,1,2,27,-0.18,13,46138,30,15,20,25,5,5,14,27,2,41191,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8
"1290",0,2,10,4,25,0.05,2,46138,15,30,20,20,10,5,21,25,4,41191,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9
"1291",1,2,2,3,27,0.05,7,46138,25,25,25,15,10,0,14,27,3,41191,2,4,3,6,8,5,10,10,10,10,8,4,5,5,8,9,9,10,10,7,7
"1292",1,2,11,2,30,0.21,2,46138,20,20,25,25,5,5,2,30,2,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"1293",0,2,6,2,27,0.63,6,46138,25,20,25,20,10,0,11,27,2,48944,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6
"1294",1,2,10,1,28,0.43,7,25786,20,18,20,17,10,15,11,28,1,26706,5,6,1,4,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4
"1295",1,2,9,2,22,0.16,7,55080,25,15,25,25,5,5,17,22,2,81266,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4
"1296",0,2,22,2,26,0.3,2,46138,25,25,25,13,12,0,21,26,2,41191,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9
"1297",1,2,6,2,25,0.01,9,46138,50,5,5,5,5,30,17,25,2,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"1298",0,2,18,2,27,0.32,13,46138,30,15,20,25,5,5,14,27,2,43367,1,5,3,7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3
"1299",0,2,16,2,29,0.14,2,35968,50,7,20,23,0,0,4,29,2,30973,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1300",1,2,1,4,22,-0.02,6,46138,35,40,5,5,7,8,11,22,4,36594,1,7,3,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1
"1301",0,2,8,2,30,0.42,6,37994,25,25,25,25,0,0,19,30,2,41191,2,4,2,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9
"1302",1,1,5,4,36,0.25,10,87789,18,10,18,18,18,18,20,36,4,33772,1,4,1,2,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1
"1303",1,2,10,1,30,0.45,9,55080,30,25,20,15,5,5,15,30,1,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"1304",0,1,6,2,27,0.1,7,52010,33.33,11.11,11.11,11.11,11.11,22.22,1,27,2,41191,1,4,1,9,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3
"1305",0,2,13,2,23,-0.19,1,29809,25,10,35,15,0,15,2,23,2,41191,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"1306",1,1,4,4,27,0.41,7,35224,60,10,10,10,10,0,16,27,4,62844,6,4,1,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3
"1307",1,1,8,2,21,0,5,46138,40,15,10,20,10,5,5,21,2,42390,5,4,3,6,5,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
"1308",1,2,1,4,28,0.42,7,53229,20,30,10,20,0,20,11,28,4,46608,2,5,1,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
"1309",0,1,7,6,22,-0.04,1,47559,20,15,20,20,5,10,3,22,6,23988,1,5,2,2,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7
"1310",1,2,12,2,27,0.45,6,46138,25,20,25,20,10,0,11,27,2,62997,2,6,4,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
"1311",0,2,9,2,30,0.3,6,37994,25,25,25,25,0,0,19,30,2,41191,1,4,1,7,9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6
"1312",1,2,4,2,27,0.21,13,46138,30,15,20,25,5,5,14,27,2,31516,1,7,2,3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
"1313",0,2,19,2,25,-0.01,2,43844,27,15,28,10,10,10,11,25,2,77112,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6
"1314",1,2,3,1,23,-0.19,7,46138,25,15,20,20,10,10,11,23,1,41191,1,3,3,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2
"1315",0,2,10,3,24,0.29,2,46138,30,10,20,20,10,10,11,24,3,50060,2,4,1,11,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5
"1316",1,2,6,2,21,0.06,1,26482,15,20,15,30,5,15,2,21,2,43664,1,5,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"1317",1,2,1,2,21,0.4,7,46138,25,10,25,5,10,25,11,21,2,31432,1,6,2,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1
"1318",0,2,7,2,25,0.39,2,43844,27,15,28,10,10,10,11,25,2,37240,2,6,2,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
"1319",0,2,16,1,27,0.51,1,12063,35,10,20,15,10,10,2,27,1,41191,1,7,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"1320",0,2,1,2,28,0.02,1,55419,30,30,20,10,10,0,4,28,2,41191,2,7,7,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1
"1321",0,1,10,3,25,0.63,17,46138,20,15,30,10,15,10,13,25,3,41191,2,6,2,3,5,7,9,9,9,9,7,7,7,9,7,9,9,9,9,4,6
"1322",1,2,16,4,27,0.09,4,46138,20,20,15,15,12,18,11,27,4,41191,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
"1323",1,2,11,2,32,0.64,2,46138,25,15,20,25,10,5,11,32,2,41191,1,6,2,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2
"1324",0,2,18,2,30,0.48,7,46138,30,3,30,30,3,4,21,30,2,41191,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8
"1325",0,2,2,1,27,0.21,1,12063,35,10,20,15,10,10,2,27,1,41191,2,6,2,5,8,1,7,10,8,8,8,1,7,9,6,9,8,8,10,7,7
"1326",0,2,17,2,27,0.77,6,46138,25,20,25,20,10,0,11,27,2,37240,2,6,2,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8
"1327",1,1,6,2,23,0.25,6,16767,20,20,20,20,20,0,18,23,2,62829,1,5,3,7,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1
"1328",1,2,18,4,22,0.15,7,46138,40,8,10,12,10,20,4,22,4,38207,2,7,2,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7
"1329",0,2,16,2,28,0.34,7,46138,20,20,20,20,0,20,21,28,2,50572,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6
"1330",0,1,3,2,21,-0.34,14,53940,60,15,0,15,0,10,3,21,2,41191,4,6,2,6,3,1,9,9,5,5,3,1,5,5,2,10,7,6,9,5,5
"1331",0,2,10,2,22,0.39,6,46138,30,15,25,25,5,0,2,22,2,41191,1,7,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"1332",0,2,2,4,24,0.64,2,46138,25,26,15,10,9,15,19,24,4,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"1333",1,1,10,2,23,-0.33,7,46138,50,5,15,20,10,0,13,23,2,41191,2,4,3,2,5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6
"1334",1,2,12,2,34,0.31,2,46138,30,10,30,10,5,15,11,34,2,18283,1,6,2,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6
"1335",0,2,4,2,30,-0.45,7,46138,25,20,20,20,0,15,21,30,2,15863,2,6,1,11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2
"1336",1,1,7,6,33,0.31,7,46138,22,22,15,15,5,21,10,33,6,41191,1,4,3,2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7
"1337",0,2,2,2,30,0.29,6,37994,25,25,25,25,0,0,19,30,2,21488,6,2,1,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9
"1338",0,2,14,2,29,0.39,2,46138,30,25,18,18,4,5,11,29,2,48944,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6
"1339",0,2,10,2,26,0.32,7,76624,18,18,18,19,13,14,4,26,2,41191,2,7,7,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1
"1340",0,2,15,2,34,0.46,7,80006,35,15,15,25,10,0,15,34,2,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"1341",0,2,9,2,26,0.33,7,41737,50,10,10,30,0,0,17,26,2,65498,1,6,2,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4
"1342",0,2,13,2,27,-0.06,1,46138,30,20,15,15,8,12,14,27,2,41191,2,4,3,6,8,5,10,10,10,10,8,4,5,5,8,9,9,10,10,7,7
"1343",0,2,12,2,22,0.02,1,46138,30,10,20,15,15,10,21,22,2,41191,2,7,3,7,6,5,5,7,8,10,10,3,9,8,5,8,9,9,10,7,8
"1344",1,1,6,4,26,-0.46,7,46138,40,20,20,20,0,0,20,26,4,57501,5,4,1,2,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1
"1345",0,2,9,3,29,0.37,7,46138,75,5,5,10,0,5,14,29,3,19264,5,6,1,13,1,1,2,10,3,3,1,1,8,2,5,3,8,1,7,10,1
"1346",0,2,12,2,26,0.34,2,46138,25,25,25,13,12,0,21,26,2,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"1347",0,2,12,2,23,-0.13,6,33772,25,5,30,15,5,20,12,23,2,54303,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6
"1348",0,2,17,2,25,0.45,15,46138,70,0,15,15,0,0,21,25,2,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3
"1349",0,2,12,2,28,0.13,7,55704,50,10,10,10,10,10,14,28,2,41778,2,6,1,2,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5
"1350",0,1,9,2,25,0.34,5,46138,30,0,30,30,10,0,3,25,2,41191,3,5,2,9,4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9
"1351",0,2,3,4,23,-0.38,7,46138,25,15,20,20,10,10,21,23,4,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6
"1352",0,2,20,2,30,0.32,7,46138,25,20,20,20,0,15,21,30,2,32386,1,4,3,11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6
"1353",0,2,8,4,27,0.18,7,46138,20,20,20,20,10,10,4,27,4,55223,2,7,1,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2
"1354",1,1,7,2,27,0.31,7,46138,40,20,20,20,8,10,5,27,2,41191,1,3,1,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6
"1355",1,2,1,4,25,0.59,6,46138,15,10,30,10,5,30,4,25,4,30973,2,7,3,11,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10
"1356",1,2,5,2,23,0.17,6,33772,25,5,30,15,5,20,12,23,2,41191,1,6,2,2,7,8,4,9,10,10,1,1,7,10,3,10,9,7,8,8,5
"1357",1,2,14,2,30,0.74,7,46138,30,3,30,30,3,4,21,30,2,72412,2,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5
"1358",0,2,11,2,36,0.2,2,23207,20,16,16,16,16,16,12,36,2,41191,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5
"1359",1,2,13,2,24,-0.15,2,46138,25,15,25,25,15,15,2,24,2,41507,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"1360",1,1,6,2,28,0.01,7,46138,20,20,20,10,10,20,10,28,2,41191,1,4,3,2,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7
"1361",0,2,10,2,27,-0.22,7,55080,20,20,20,20,10,10,15,27,2,45736,2,4,2,6,3,1,4,9,8,8,10,1,1,10,6,9,9,8,7,7,2
"1362",1,2,6,4,27,0.4,4,46138,20,20,15,15,12,18,11,27,4,31432,1,6,2,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1
"1363",1,2,16,2,22,0.43,6,46138,30,15,25,25,5,0,2,22,2,41191,1,6,2,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"1364",1,1,5,2,25,0.37,7,46138,50,0,30,10,0,10,1,25,2,37754,1,5,1,1,1,1,6,7,6,7,7,5,7,7,7,9,7,8,7,1,8
"1365",1,2,14,1,23,-0.21,7,46138,25,15,20,20,10,10,11,23,1,46608,2,5,1,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10
"1366",1,1,6,6,27,-0.24,4,46138,40,20,20,10,10,0,18,27,6,41191,2,6,1,7,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8
"1367",1,2,15,2,23,-0.06,7,46138,25,14,25,25,3,8,15,23,2,41191,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2
"1368",0,1,5,4,23,-0.35,10,46138,15,15,15,15,15,25,18,23,4,41191,1,4,1,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9
"1369",0,2,10,2,32,-0.06,7,46138,50,0,10,30,0,10,21,32,2,36510,2,4,1,3,6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1
"1370",1,2,6,2,21,0.64,7,46138,25,10,25,5,10,25,11,21,2,41191,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2
"1371",0,2,1,1,27,-0.46,1,12063,35,10,20,15,10,10,2,27,1,41507,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"1372",0,2,12,2,21,-0.22,1,26482,15,20,15,30,5,15,2,21,2,41507,6,6,1,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"1373",1,2,3,2,27,0.5,2,46138,20,20,20,15,5,20,11,27,2,41191,2,6,2,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2
"1374",0,2,15,4,26,-0.21,7,46138,25,20,10,20,15,10,14,26,4,41191,2,7,3,4,9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7
"1375",1,2,8,2,32,0.42,2,46138,30,10,30,20,10,0,4,32,2,41191,1,3,2,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9
"1376",0,2,3,2,26,0.58,2,80608,24,16,28,14,8,10,11,26,2,41191,2,6,6,2,5,3,5,8,10,10,6,1,6,10,7,7,10,7,7,7,3
"1377",0,2,6,6,32,0.12,2,46138,20,10,30,20,10,10,12,32,6,40695,1,4,2,2,4,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
"1378",1,2,13,2,30,0.14,7,46138,50,0,20,20,0,10,12,30,2,40695,1,4,2,2,4,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7
"1379",1,2,4,6,24,0.12,6,46138,20,10,25,20,10,15,14,24,6,36223,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1
"1380",0,2,4,4,22,-0.16,7,46138,40,8,10,12,10,20,4,22,4,41191,1,3,2,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9
"1381",0,2,19,2,21,0.03,1,26482,15,20,15,30,5,15,2,21,2,28418,1,6,2,5,1,2,2,8,8,8,1,2,6,8,8,8,9,7,7,8,8
"1382",0,2,16,4,23,0.06,7,26298,25,20,20,20,5,10,14,23,4,25831,3,2,1,4,6,3,3,10,10,10,8,2,3,5,4,8,9,9,9,9,7
"1383",0,2,1,6,29,0.15,7,46138,40,30,10,8,2,10,12,29,6,41191,2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
"1384",1,2,8,4,25,0.2,7,62635,20,20,20,20,5,15,2,25,4,61152,1,6,1,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"1385",1,2,12,3,29,0.44,7,46138,75,5,5,10,0,5,14,29,3,25401,2,7,4,4,5,1,10,6,5,5,3,4,8,9,6,7,7,8,9,6,9
"1386",1,2,13,2,27,-0.15,7,46138,75,5,5,5,5,5,15,27,2,75347,2,7,2,3,1,3,5,8,7,7,2,5,7,8,8,9,9,8,8,8,3
"1387",0,2,13,2,23,0.24,6,33772,25,5,30,15,5,20,12,23,2,37315,2,6,2,2,3,1,3,5,10,10,3,1,4,10,5,10,10,10,10,9,7
"1388",0,2,15,2,29,-0.16,7,46138,45,10,10,30,0,5,15,29,2,47005,2,4,2,3,7,4,8,7,3,3,5,3,4,7,6,6,7,6,6,6,4
"1389",1,2,1,4,23,-0.32,7,46138,40,30,0,20,0,10,21,23,4,41191,5,5,3,6,2,1,9,9,6,8,4,1,2,9,3,10,8,4,4,3,9
"1390",0,1,10,2,24,0.43,7,46138,100,0,0,0,0,0,1,24,2,60304,1,3,1,1,10,8,9,7,8,7,9,2,6,9,2,5,6,6,4,1,1
"1391",0,1,6,4,19,0.35,10,17378,25,10,20,20,10,15,5,19,4,41191,1,3,1,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6
"1392",1,2,7,4,22,0.14,6,46138,35,40,5,5,7,8,11,22,4,73073,4,5,2,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1
"1393",0,1,8,2,28,0.73,7,46138,20,20,20,10,10,20,10,28,2,37405,3,7,4,6,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10
"1394",0,2,7,2,25,-0.39,2,46138,60,20,0,20,0,0,11,25,2,62997,2,6,4,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3
"1395",0,1,1,6,25,0.66,2,46138,20,20,20,20,10,10,10,25,6,44346,3,7,3,2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4
"1396",1,2,4,1,25,0.31,1,41547,30,15,20,20,0,5,4,25,1,41191,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2
"1397",1,2,10,1,23,0.11,1,39919,20,25,25,10,10,10,2,23,1,33772,1,4,3,1,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
"1398",0,1,4,2,28,-0.28,15,84043,20,20,20,20,20,20,16,28,2,78704,1,4,3,11,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5
"1399",0,2,9,2,22,0.37,6,46138,30,15,25,25,5,0,2,22,2,33772,1,4,3,1,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2
"1400",0,2,18,2,23,0.43,2,46138,20,15,20,20,10,15,15,23,2,49409,5,4,3,6,4,3,3,9,10,9,9,1,3,10,6,8,10,5,10,7,7
"1401",0,2,8,2,26,0.59,7,46138,70,5,20,3,1,1,15,26,2,41191,6,4,3,2,6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6
"1402",0,2,15,4,20,-0.09,13,46138,30,10,10,30,10,10,19,20,4,41191,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7
"1403",0,2,11,2,23,0.08,2,46138,20,15,20,20,10,15,15,23,2,41191,3,6,2,7,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4
"1404",1,2,11,6,32,0.48,2,46138,20,10,30,20,10,10,12,32,6,41191,2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9
"1405",1,2,3,4,29,0.4,7,46138,25,20,15,25,10,5,15,29,4,50725,1,4,1,6,8,1,6,8,6,7,9,1,9,9,1,3,5,5,5,4,2
"1406",0,2,6,2,23,0.3,2,78844,25,20,15,20,5,15,19,23,2,41191,2,3,1,9,10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9
"1407",0,1,5,4,24,0.24,7,45017,15,15,20,15,15,20,20,24,4,57501,5,4,1,2,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1
"1408",0,2,1,2,32,0.36,2,46138,25,15,20,25,10,5,11,32,2,41191,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3
"1409",1,2,13,4,23,0.21,7,26298,25,20,20,20,5,10,14,23,4,41191,1,6,1,10,1,2,1,10,9,9,8,1,6,10,10,10,10,10,10,9,10
"1410",0,2,19,3,29,0.02,7,46138,75,5,5,10,0,5,14,29,3,31516,1,7,2,3,10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6
"1411",0,2,3,4,29,0.47,7,46138,35,30,25,5,0,5,17,29,4,29746,1,4,1,11,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6
"1412",1,2,6,2,26,0.42,7,46138,70,5,20,3,1,1,15,26,2,41191,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3
"1413",0,1,8,6,33,-0.12,10,46138,19,19,19,19,19,5,10,33,6,44346,3,7,3,2,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4
"1414",1,2,4,2,30,0.39,6,37994,25,25,25,25,0,0,19,30,2,41191,2,5,3,4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4
"1415",1,1,2,4,22,0.09,1,46138,19,18,19,18,14,12,1,22,4,41191,6,3,1,5,3,8,7,8,5,5,8,4,5,7,8,7,7,7,5,8,7
"1416",0,2,2,2,22,-0.05,1,46138,30,10,20,15,15,10,21,22,2,41191,2,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1
