"","iso2","year","m5_14","m15_24","m25_34","m35_44","m45_54","m55_64","m65","f5_14","f15_24","f25_34","f35_44","f45_54","f55_64","f65"
"3455","MR",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3456","MR",1999,NA,290,450,262,177,113,92,NA,157,97,110,76,43,20
"3457","MR",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3458","MR",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3459","MR",2004,NA,204,343,235,154,129,108,NA,102,114,114,58,44,28
"3460","MR",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461","MR",2006,NA,197,294,203,150,106,96,NA,109,114,86,49,29,25
"3462","MR",2007,NA,206,355,261,144,139,83,NA,103,152,92,64,38,42
"3463","MR",2008,NA,199,292,249,172,107,90,NA,127,111,97,44,51,40
"3464","MS",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3465","MS",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3466","MS",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3467","MS",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3468","MS",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469","MS",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470","MS",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3471","MS",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3472","MS",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3473","MS",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3474","MS",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3475","MS",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3476","MS",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3477","MS",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3478","MS",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3479","MS",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3480","MS",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3481","MS",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3482","MS",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3483","MS",2003,NA,0,1,0,0,0,1,NA,0,0,0,0,0,0
"3484","MS",2004,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0
"3485","MS",2005,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3486","MS",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3487","MS",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3488","MS",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3489","MT",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3490","MT",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3491","MT",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3492","MT",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493","MT",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3494","MT",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495","MT",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3496","MT",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3497","MT",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498","MT",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3499","MT",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3500","MT",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3501","MT",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502","MT",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503","MT",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3504","MT",1995,NA,0,0,1,0,0,0,NA,0,1,0,0,1,2
"3505","MT",1996,NA,0,0,0,1,2,1,NA,0,0,1,0,0,0
"3506","MT",1997,NA,1,0,0,0,0,1,NA,0,0,0,0,0,1
"3507","MT",1998,NA,1,0,0,1,0,3,NA,1,0,0,0,0,0
"3508","MT",1999,NA,0,1,0,0,5,3,NA,NA,NA,NA,NA,NA,NA
"3509","MT",2000,NA,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA
"3510","MT",2001,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA
"3511","MT",2002,NA,1,0,1,0,1,0,NA,0,1,0,0,0,1
"3512","MT",2003,NA,0,1,0,1,0,0,NA,0,0,0,0,0,0
"3513","MT",2004,NA,0,0,0,1,0,0,NA,0,0,0,1,0,0
"3514","MT",2005,0,1,1,1,1,1,0,0,0,0,0,0,0,0
"3515","MT",2006,0,1,0,2,0,0,1,0,0,0,0,0,0,0
"3516","MT",2007,0,0,2,0,0,1,3,0,2,0,0,0,0,0
"3517","MT",2008,0,3,6,2,0,0,0,0,1,1,0,0,0,2
"3518","MU",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3519","MU",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520","MU",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521","MU",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3522","MU",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3523","MU",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3524","MU",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3525","MU",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3526","MU",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3527","MU",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3528","MU",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3529","MU",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3530","MU",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531","MU",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3532","MU",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3533","MU",1995,NA,17,13,22,27,13,8,NA,4,12,10,8,4,4
"3534","MU",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3535","MU",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3536","MU",1998,NA,12,10,21,19,10,19,NA,9,5,4,3,3,6
"3537","MU",1999,NA,7,20,15,13,12,12,NA,13,7,7,8,2,3
"3538","MU",2000,NA,6,9,18,19,14,8,NA,5,8,8,6,7,4
"3539","MU",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3540","MU",2002,NA,12,6,21,12,7,4,NA,3,8,7,1,2,1
"3541","MU",2003,NA,9,12,10,17,11,9,NA,6,8,4,4,3,5
"3542","MU",2004,NA,13,13,24,20,4,5,NA,6,8,10,4,4,5
"3543","MU",2005,NA,10,15,21,20,10,6,NA,4,5,5,11,2,1
"3544","MU",2006,NA,4,9,22,10,12,6,NA,3,7,3,4,1,3
"3545","MU",2007,0,9,9,12,15,9,6,0,4,7,3,5,4,3
"3546","MU",2008,0,11,15,14,15,7,8,0,2,3,2,5,2,1
"3547","MV",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3548","MV",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3549","MV",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3550","MV",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3551","MV",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3552","MV",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3553","MV",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3554","MV",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3555","MV",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3556","MV",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3557","MV",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3558","MV",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3559","MV",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3560","MV",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3561","MV",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562","MV",1995,NA,28,11,10,8,10,6,NA,13,8,4,6,6,2
"3563","MV",1996,NA,24,9,3,5,14,8,NA,12,9,5,6,5,5
"3564","MV",1997,NA,13,6,2,13,9,8,NA,15,8,9,4,3,0
"3565","MV",1998,NA,19,18,8,4,6,2,NA,13,5,1,6,4,0
"3566","MV",1999,NA,14,8,9,7,7,8,NA,10,6,3,6,6,1
"3567","MV",2000,NA,9,10,2,5,5,3,NA,11,4,5,4,5,2
"3568","MV",2001,NA,12,5,3,5,7,1,NA,10,3,2,6,1,2
"3569","MV",2002,NA,11,9,0,1,5,8,NA,8,5,4,5,1,2
"3570","MV",2003,NA,14,7,4,9,9,4,NA,8,5,1,5,1,0
"3571","MV",2004,NA,13,11,3,8,5,6,NA,8,3,2,1,2,4
"3572","MV",2005,NA,9,8,5,6,6,5,NA,10,7,1,2,2,4
"3573","MV",2006,0,8,9,3,4,3,6,NA,6,3,4,3,2,2
"3574","MV",2007,0,14,4,6,5,6,5,1,5,2,5,5,0,1
"3575","MV",2008,0,9,11,3,5,6,3,0,7,1,3,0,3,2
"3576","MW",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3577","MW",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3578","MW",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3579","MW",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3580","MW",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3581","MW",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3582","MW",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3583","MW",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3584","MW",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3585","MW",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3586","MW",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3587","MW",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3588","MW",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3589","MW",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3590","MW",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591","MW",1995,NA,493,1195,833,519,215,89,NA,802,1028,573,294,108,45
"3592","MW",1996,NA,562,1388,937,529,224,110,NA,887,1187,715,347,133,37
"3593","MW",1997,NA,578,1418,995,521,254,101,NA,1009,1307,767,347,123,36
"3594","MW",1998,NA,677,1581,1158,643,281,151,NA,1131,1585,867,437,148,63
"3595","MW",1999,NA,588,1475,1083,588,239,126,NA,1052,1487,777,376,154,62
"3596","MW",2000,NA,653,1476,1113,585,245,114,NA,1038,1481,831,401,148,64
"3597","MW",2001,NA,704,1486,1025,591,230,129,NA,1070,1520,862,384,139,58
"3598","MW",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3599","MW",2003,NA,596,1374,936,489,209,128,NA,963,1531,790,374,155,52
"3600","MW",2004,NA,647,1505,1081,508,264,124,NA,1009,1694,910,412,191,96
"3601","MW",2005,NA,622,1653,1031,549,279,157,NA,913,1598,859,386,180,74
"3602","MW",2006,NA,584,1647,1054,491,256,182,NA,848,1545,813,348,183,93
"3603","MW",2007,61,614,1454,954,473,233,158,109,768,1497,715,342,146,84
"3604","MW",2008,55,570,1562,982,502,280,176,111,707,1327,727,365,172,89
"3605","MX",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3606","MX",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3607","MX",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3608","MX",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3609","MX",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3610","MX",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3611","MX",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3612","MX",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3613","MX",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3614","MX",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3615","MX",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3616","MX",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3617","MX",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3618","MX",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3619","MX",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3620","MX",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3621","MX",1996,NA,936,1021,940,721,708,469,NA,685,681,627,482,472,312
"3622","MX",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3623","MX",1998,NA,1031,1330,1200,1241,813,892,NA,856,829,874,742,583,585
"3624","MX",1999,NA,1013,1141,1093,1022,880,1128,NA,773,795,641,665,592,710
"3625","MX",2000,NA,1079,1387,1162,1235,972,1126,NA,663,828,698,832,595,709
"3626","MX",2001,NA,1448,1639,1683,1606,1229,1566,NA,1131,993,845,952,787,948
"3627","MX",2002,NA,1090,1292,1301,1146,986,1144,NA,769,754,716,700,621,733
"3628","MX",2003,NA,1207,1461,1417,1313,1005,1352,NA,850,826,734,813,743,841
"3629","MX",2004,NA,1053,1276,1181,1201,958,1209,NA,760,649,693,695,626,725
"3630","MX",2005,NA,1095,1376,1314,1238,1042,1288,NA,771,733,710,784,637,784
"3631","MX",2006,61,986,1320,1333,1275,1012,1215,109,696,774,662,794,722,803
"3632","MX",2007,84,981,1286,1286,1266,942,1226,99,645,742,694,748,642,788
"3633","MX",2008,62,966,1292,1314,1267,1004,1213,96,752,826,710,774,699,836
"3634","MY",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3635","MY",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3636","MY",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3637","MY",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3638","MY",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3639","MY",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3640","MY",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3641","MY",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3642","MY",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3643","MY",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3644","MY",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3645","MY",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3646","MY",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3647","MY",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3648","MY",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3649","MY",1995,NA,640,879,775,788,374,1072,NA,446,448,345,316,149,339
"3650","MY",1996,NA,720,1026,894,838,671,868,NA,457,463,371,327,242,270
"3651","MY",1997,NA,701,1036,961,816,380,1123,NA,535,485,383,338,141,343
"3652","MY",1998,NA,670,1090,1050,872,426,1282,NA,519,526,398,330,157,406
"3653","MY",1999,NA,692,1147,1152,977,902,880,NA,513,558,422,351,286,268
"3654","MY",2000,NA,694,1138,1177,908,814,891,NA,464,564,424,367,356,286
"3655","MY",2001,NA,713,1198,1221,1011,934,738,NA,510,506,445,374,353,222
"3656","MY",2002,NA,562,1106,1182,997,758,844,NA,421,524,415,485,319,293
"3657","MY",2003,NA,1211,2010,2073,1798,1438,1601,NA,969,1044,857,669,584,626
"3658","MY",2004,NA,1195,2105,2189,1890,1440,1535,NA,925,1014,852,694,605,532
"3659","MY",2005,NA,1179,2218,2277,1980,1427,1507,NA,1044,1061,947,816,586,572
"3660","MY",2006,NA,507,855,734,678,443,496,NA,30,300,403,321,257,161
"3661","MY",2007,137,1291,2224,2082,1839,1394,1395,167,1098,1101,849,782,585,514
"3662","MY",2008,160,1436,2445,2318,2169,1599,1543,174,1161,1283,906,878,648,657
"3663","MZ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3664","MZ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3665","MZ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3666","MZ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3667","MZ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3668","MZ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3669","MZ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3670","MZ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3671","MZ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3672","MZ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3673","MZ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3674","MZ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3675","MZ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3676","MZ",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3677","MZ",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3678","MZ",1995,NA,1136,1475,1338,1022,664,320,NA,994,1314,1016,551,234,89
"3679","MZ",1996,NA,1163,1507,1367,980,639,275,NA,1060,1357,938,533,239,74
"3680","MZ",1997,NA,1194,1608,1439,1076,666,313,NA,1147,1381,1002,606,265,78
"3681","MZ",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3682","MZ",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3683","MZ",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3684","MZ",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3685","MZ",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686","MZ",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3687","MZ",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3688","MZ",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3689","MZ",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3690","MZ",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3691","MZ",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3692",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3693",NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3694",NA,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695",NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3696",NA,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3697",NA,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3698",NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3699",NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3700",NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3701",NA,1995,NA,68,235,113,55,21,6,NA,49,78,50,16,1,0
"3702",NA,1996,NA,205,613,472,230,137,101,NA,249,330,245,87,72,51
"3703",NA,1997,NA,232,791,479,296,161,93,NA,249,401,275,104,56,47
"3704",NA,1998,NA,270,816,541,267,148,111,NA,300,536,310,117,62,65
"3705",NA,1999,NA,247,908,613,260,135,110,NA,339,540,336,114,77,36
"3706",NA,2000,NA,269,874,665,300,147,81,NA,352,654,348,161,76,52
"3707",NA,2001,NA,322,993,732,318,150,116,NA,394,729,404,168,91,66
"3708",NA,2002,NA,301,1033,750,326,146,96,NA,357,795,484,182,91,67
"3709",NA,2003,NA,364,1109,838,419,196,108,NA,451,927,571,216,108,102
"3710",NA,2004,NA,319,1092,866,371,159,131,NA,400,819,554,203,106,74
"3711",NA,2005,NA,355,1027,874,365,146,120,NA,399,809,525,213,95,91
"3712",NA,2006,NA,347,1052,799,386,174,146,NA,485,875,521,239,92,80
"3713",NA,2007,NA,370,1018,786,346,149,120,NA,417,826,513,242,102,76
"3714",NA,2008,NA,387,1033,757,346,149,132,NA,466,702,437,226,110,80
"3715","NC",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716","NC",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3717","NC",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3718","NC",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3719","NC",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3720","NC",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3721","NC",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722","NC",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723","NC",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724","NC",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3725","NC",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3726","NC",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3727","NC",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3728","NC",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3729","NC",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3730","NC",1995,NA,2,3,4,2,2,3,NA,1,1,3,3,0,1
"3731","NC",1996,NA,3,1,3,5,8,3,NA,2,2,1,2,1,1
"3732","NC",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3733","NC",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3734","NC",1999,NA,0,6,1,2,1,7,NA,0,4,1,0,2,3
"3735","NC",2000,NA,1,3,4,2,3,4,NA,8,1,1,3,2,4
"3736","NC",2001,NA,1,8,1,5,6,6,NA,1,2,1,0,0,3
"3737","NC",2002,NA,2,2,1,1,1,3,NA,4,2,2,3,0,0
"3738","NC",2003,NA,1,1,1,1,1,3,NA,0,2,2,0,0,3
"3739","NC",2004,NA,2,1,3,2,1,2,NA,2,1,0,0,1,0
"3740","NC",2005,NA,2,1,0,0,3,0,NA,1,2,1,2,0,4
"3741","NC",2006,NA,0,3,1,1,NA,1,NA,1,0,0,0,0,2
"3742","NC",2007,NA,1,1,2,1,3,2,NA,0,0,1,0,0,1
"3743","NC",2008,0,1,1,0,2,1,2,0,0,1,0,0,0,1
"3744","NE",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
